x,y,wind_x,wind_y,pressure
3,9,4.516801465180662,0.9458211698442678,238.85727672938728
6,9,7.243381982885598,0.0423688762493459,396.46020193690316
9,9,5.468822131877057,-0.8117158001785141,1074.4204634308408
12,9,5.519802169238512,0.1103283238567418,591.8545877287072
15,9,7.746551316033761,-0.5257493927028645,694.000350533701
18,9,4.203320220160542,0.0989030210982677,665.7112135120768
21,9,7.691575097247909,-0.527964421705881,887.7787298876536
24,9,7.249228820811569,0.3256870333220858,1760.8210302316834
27,9,6.828340684687376,0.0594538410271567,2473.9507156947707
30,9,4.448193113611024,-0.9619411350784032,2897.330237156466
33,9,4.869886355042141,-0.1596850041013144,2923.995001937768
36,9,5.034738854339697,0.942618201271734,3205.586446097736
39,9,4.547749429976872,0.1742556860799953,3225.9931841434927
42,9,6.956544296933968,-0.3009842460111696,4268.051035912268
45,9,6.355927975956563,0.093514857146582,6528.650165358373
48,9,3.076076843105201,-0.1379386744736583,8053.146463716915
51,9,4.013521953922808,-0.0387690551749462,8706.440552256581
54,9,5.485990249701271,-0.8280881700013909,10264.207083559311
57,9,5.6284056034404095,0.5640715877792633,13285.118534035433
60,9,3.904347287973417,-0.8709803633301458,15895.06981969653
0,12,5.473559609656634,-0.7951249950821957,0.0
3,12,3.81881648454016,-0.3953715262013879,594.4521922452731
6,12,4.966080625461045,0.5852752213851231,307.3193638103798
9,12,7.704186468872084,0.7842435156307321,1061.2970834131204
12,12,4.403180708805708,0.1569074690383871,1150.5807216641394
15,12,5.46656154872016,-0.0568006354127856,956.4596217742126
18,12,3.544344409031837,0.8193653380962511,1390.869219606036
21,12,3.638422379290393,-0.7457388483942102,982.8773641854992
24,12,7.205279636753573,-0.1124400944359884,1775.2892379492516
27,12,4.049068191577192,0.3341543608124186,2294.4384577516093
30,12,6.909359365391003,0.0188403525936162,2668.0704106278977
33,12,4.143388691607849,-0.6166551624653653,3461.6136180373205
36,12,5.268165840289297,0.6929740975813832,4213.092331697159
39,12,5.011781541961017,0.1854932453643829,5152.370918637493
42,12,5.754954076436761,0.5221166566260607,6961.766529433649
45,12,3.557864002141234,0.8491573960432448,8021.469499970134
48,12,7.852047430888667,0.3335004905715784,9656.405253506506
51,12,3.240330313423184,0.5734606569241265,11582.987691380382
54,12,4.470570228541666,0.2037236636108939,12629.371373830949
57,12,7.47971817349654,-0.5103734254713701,15959.324919524213
60,12,3.645755603910929,-0.779278428106235,18838.322974515868
0,15,7.00117142140456,0.4887423479418222,0.0
3,15,6.4163862991622,0.3830748853539356,1141.5684757171982
6,15,3.785648713755236,0.1224765518631234,1768.6338341502337
9,15,3.0888127429205103,-0.1726225235814,1767.6674972214657
12,15,3.323582588186179,0.7078057074776047,910.6150442742211
15,15,5.890392885681952,0.865942606745582,918.5946416465598
18,15,6.775389620370381,0.4545124249094454,1992.3321456402973
21,15,5.431935105320964,-0.1397675763025689,2501.3517214515205
24,15,3.0639665794958177,0.591000729570134,2496.538413288209
27,15,5.623147984359262,0.2528218793196815,2172.3563047967655
30,15,5.2422548216170295,-0.0492155450633426,2646.734435266228
33,15,7.43879662450657,0.8642255258094456,3605.7298597834065
36,15,7.887209317290864,0.4900624752514069,5275.39099143417
39,15,7.284220413780129,0.9284636875276164,6994.147197028689
42,15,7.030202448525416,-0.6228269614826578,9220.542796102403
45,15,4.673262479628613,0.136594958265795,10337.926938352854
48,15,3.325935646403904,-0.5194591939727702,10482.461447846841
51,15,7.688057757010631,-0.4158631899235232,12895.973516887914
54,15,4.660497190249696,-0.2635542188569935,15814.00466248871
57,15,4.17931148459569,-0.9823962090908764,17563.011740090205
60,15,7.26631114573386,-0.5328533798196775,20606.841990782992
0,18,6.994277849098502,-0.8280406793291899,0.0
3,18,4.281778198348518,0.9913605543051444,998.2485719929607
6,18,7.61471989526328,0.5008223325390044,1621.1518339279137
9,18,4.171984750541188,-0.5359843856348683,2178.025538254601
12,18,5.5611440560934025,0.916755533255255,2126.2552399591073
15,18,3.751188037658887,0.4531870813057748,2394.281958940612
18,18,3.578735754782413,-0.4038629849473059,2055.6406800663453
21,18,5.191434404711207,-0.1528525594415213,2468.0256444260763
24,18,5.082671899652674,-0.8638533317482442,3157.096059285999
27,18,3.9380048667543663,0.772274330383681,2932.5406477540105
30,18,7.9155653610706525,0.1865681109785359,3409.7879816976015
33,18,6.324471397025048,-0.0239897324972326,5119.541494257244
36,18,6.527192076209108,0.5976261856715357,6100.8457493221695
39,18,7.864935478283984,0.3325665120904841,7818.674970261027
42,18,7.005062840703819,-0.7089415671997907,10072.064880274282
45,18,3.628980572764963,-0.0483676640598533,10580.684752208252
48,18,7.001607706392435,0.8412175939213502,11327.96857424753
51,18,7.355301904152051,0.4741833589505737,14484.410891217443
54,18,6.23700468068694,-0.5524145073277458,17404.943061119506
57,18,5.733307257495994,-0.42022674940388,19611.189193977018
60,18,5.131038454844119,0.2443985240030901,22869.676606446206
0,21,6.803508664255938,-0.0393218760240956,0.0
3,21,5.931393248729796,0.5320198446968598,1742.6969024272294
6,21,4.141751653542654,0.5575101349534151,1754.8560298010432
9,21,6.1478277050105685,0.1545138328143962,2067.804888874718
12,21,4.010039738753493,0.7604980883752175,2773.901074320612
15,21,3.607516596896035,-0.5151800740205057,2271.621728644208
18,21,6.241020663299452,0.5221656523705858,2338.3109715896944
21,21,6.243260082293221,-0.6706617700331432,2781.6336442577394
24,21,7.479869609739718,-0.3809950650212126,3260.2173140012565
27,21,5.102905271443252,-0.3305523355292383,4436.226643264495
30,21,3.1069424102105776,0.6106960195542772,4886.263483758864
33,21,5.003886126116575,-0.1529911407813933,5766.800799770924
36,21,3.245521363315749,-0.7820043759095867,6319.9810547219995
39,21,6.676981613767874,0.119440215975983,7865.873707606511
42,21,6.484818801090373,0.0290627608524385,10284.946554258
45,21,3.7080237651911534,0.9600629736043856,11116.951751509812
48,21,7.936608693930539,-0.0557174399971183,12441.68995894096
51,21,7.941076511015759,0.0477832619403013,16131.301308743696
54,21,4.827670158377461,-0.0887276152460447,18744.705229432107
57,21,5.565301993926882,0.7787643984466299,21042.830538480972
60,21,7.535137755270332,-0.4697765472502195,24532.35143214748
0,24,7.847479085749627,0.798041221603853,0.0
3,24,3.445616193166805,0.0063624331444021,1848.3182724285514
6,24,3.5193522823079197,0.897273157570516,1986.7726140034927
9,24,3.5550894704200893,-0.2398885732790596,1667.7905435094226
12,24,7.011160797646866,-0.2231507967583141,2232.020920149078
15,24,7.107381188523937,0.4984097927417352,3064.1048737180963
18,24,5.572489315946191,-0.4473965906582353,3935.9347453222745
21,24,3.155431790572327,-0.4778067090016384,3644.8077808854823
24,24,3.10804126293164,0.9735253313959292,3086.2476773602593
27,24,4.902831924154873,0.2877615794376367,3446.395893357721
30,24,7.6676182923424285,-0.7862360966054036,5198.172178271254
33,24,3.836697457159726,-0.8562844853756819,6249.024182909966
36,24,6.297041321630769,0.4739650248531228,6524.966132660687
39,24,7.949125508268698,-0.7395194781400654,8406.027075551772
42,24,6.946503126292496,0.6111614312175133,11001.805353147094
45,24,3.5888977390674954,-0.1408739287162239,12002.32739730239
48,24,6.343419204483333,0.1904061864101445,13517.851729781822
51,24,5.589862057043327,0.082830818834835,16532.949265691117
54,24,6.800397107174531,0.520218769377552,19565.571569563508
57,24,5.82912429028598,-0.9515218310537747,22680.266398791893
60,24,4.95256794907631,-0.0262327212027393,25556.151545409695
0,27,3.2885061000897595,-0.0706880343260349,0.0
3,27,5.51868212298875,0.8171894496590808,1024.621931846675
6,27,6.043576227067497,-0.3282660878678052,2179.898254100709
9,27,5.191209987995264,0.0962432662327013,2631.365109766891
12,27,3.325619189003782,-0.4943341371104703,2932.8532530488433
15,27,4.876332752797699,0.8862563910484014,3785.669181089031
18,27,3.243120215651896,0.3248813555151566,3969.960997356837
21,27,3.9241935602272937,0.0055737849794919,3591.156539397607
24,27,3.0193985476425245,0.1803237250090772,3474.086009633553
27,27,7.385263608408942,-0.1820263595331754,4115.93126864007
30,27,4.546014352418734,0.1192316587218151,5160.9730874548695
33,27,7.243132304335954,-0.3169623189219634,6479.467010098545
36,27,3.556665527028623,-0.269237660724489,8086.4742406447
39,27,3.9093913923907775,0.0251246854866338,8565.860334578296
42,27,5.518635270579875,-0.8678742938827051,9826.076244246407
45,27,7.822172557133969,0.1563079911226133,11440.926327284431
48,27,7.821396986857242,-0.4718603643386756,14072.51898056634
51,27,7.802451466890719,0.4772111386390383,17514.544275146673
54,27,6.010425028948597,0.0233466645104223,20507.241538621784
57,27,5.004392689400753,0.0515047846599332,22897.142297209768
60,27,5.162267124277999,0.4945384393645748,26207.069596799956
0,30,4.285211062796416,-0.6122611671052576,0.0
3,30,7.407387126331028,-0.9213700900282822,1275.2878769040024
6,30,4.703851182271263,0.4797616256348977,2605.7432474729003
9,30,3.561935082079033,0.5724438247246939,2491.521753655256
12,30,7.86412676047466,0.1999654969714932,3150.3441251481345
15,30,4.739620427724792,-0.3952209270699389,4547.726075874722
18,30,3.0299479064155426,-0.48498203609487,3923.8498542255657
21,30,6.272938263431427,0.8883419861718664,4002.605745141565
24,30,3.628420115243071,-0.2081182565035031,4581.788705972216
27,30,6.318427587206884,-0.5897847253305075,4775.791732514679
30,30,4.600244439573875,0.2648687073040734,5416.429065354349
33,30,5.17524257056143,-0.3380236826017841,6059.155991140172
36,30,6.805755033248772,0.2125406691726898,8400.225720284307
39,30,4.049247888854996,0.6692481815490279,10087.75700499291
42,30,3.4355165553078177,0.2132155420767176,10585.941634006027
45,30,3.852384276361097,0.6322815713494827,11815.920520662252
48,30,6.957007529289009,0.7625752924192597,14170.305378661209
51,30,6.144067294002877,-0.032078217178147,17647.904864498832
54,30,3.7234286429332526,-0.093624921619104,19837.48655737588
57,30,6.690980321106945,0.221881966213018,22369.88626630091
60,30,7.490671691954665,0.1169128766730958,26861.912963853913
0,33,7.067998307433379,-0.6395118086223182,0.0
3,33,5.076073473311006,-0.6553441544954735,787.3622896261664
6,33,7.642751262762594,0.1419277479845282,2273.5094747948215
9,33,4.409711908429931,-0.833520987850003,3045.0372739115264
12,33,6.2797932495288,-0.2735776946905608,3542.9736452202374
15,33,3.775172002476612,0.4176411710822967,3875.147931848973
18,33,6.292366477422682,-0.6711753004662264,3514.6711708377093
21,33,7.224403881751586,0.8560629726387463,4854.258575754226
24,33,5.599787910488523,-0.3597540270598554,5739.634018147498
27,33,3.0388842116875048,-0.5523133349904576,5367.879368208148
30,33,3.942885123430868,-0.0024106057343873,4800.733288331388
33,33,7.897486214153409,0.5856663829806317,5931.959607594193
36,33,7.240625095063872,0.1821637664675111,8879.003730718965
39,33,5.295991282809786,-0.4581390050829532,10259.957660919828
42,33,6.321001357907916,0.5134780326644006,11323.541173817614
45,33,5.035014310141676,-0.4366072760399564,12969.73965260859
48,33,5.719389817854692,0.1660728256222088,15006.730438244249
51,33,4.949147233172909,0.7913603518875871,17172.77919016128
54,33,5.4552536503438045,-0.363830719243194,18900.461411682296
57,33,7.289491229063733,-0.2945971068872253,22125.11011142195
60,33,7.582876607903939,-0.6110376609660344,26630.685900049382
0,36,6.726551078887068,-0.4295742119594088,0.0
3,36,4.490992458575427,-0.7050629545595595,114.35768697961065
6,36,7.6530170624874305,-0.711872560249003,1458.0433529906195
9,36,6.73358747610639,0.8186750268966456,3147.4309756478583
12,36,4.614156418444852,-0.3194536083201713,3361.929598826072
15,36,6.64345452773393,-0.7575314703196769,3680.400534701985
18,36,4.314246526411568,-0.0094366732396811,3964.34015530571
21,36,6.378195650891103,-0.7258916038435022,4646.832071308346
24,36,6.191612809825564,-0.0564964978189406,5513.114199210795
27,36,4.802895490331112,0.8317892417002868,5969.550988024317
30,36,3.185048924099081,0.3057038093475388,5663.098792925392
33,36,6.512909034620408,0.0489415635896519,6339.518454336021
36,36,7.884691228532729,-0.0880729836988782,9017.003165664857
39,36,3.6686792425961663,0.8269343883004432,10203.318233052907
42,36,6.355428354487156,-0.3965986813351148,10885.051223823099
45,36,6.588575395587015,0.4162621374746564,13145.227076415493
48,36,6.351355777931577,0.6002483774744487,15550.413584960574
51,36,5.366936038122517,0.6128738260790749,17357.10750668961
54,36,6.009940103853293,0.9565233312076022,18684.694707924176
57,36,7.995539849422111,0.5493328034777389,22178.43721280826
60,36,3.90451712784212,0.0709544237768142,25852.814249579485
0,39,4.779033078318364,-0.8355655565224349,0.0
3,39,7.187796061069566,0.8995437479478736,-177.06094636332665
6,39,7.278595485683365,-0.9440451471853976,1062.7431014849074
9,39,7.420632739455269,-0.4119629628538268,3031.008711392553
12,39,5.150321865045985,0.4852162488621923,3517.944510216577
15,39,6.292950606435182,0.0672595145505521,3107.652333962395
18,39,7.593886504725417,0.3028153193821319,4471.330663425756
21,39,4.169449869997825,0.0612773891159263,4974.571439641095
24,39,6.275546103134532,0.537601802500205,5236.888778122736
27,39,5.681820274621559,0.5901246056052383,6104.551859263147
30,39,6.266861474730549,0.254156956319195,6791.178452287366
33,39,3.0670814255640395,-0.4261069699837672,7122.61182662463
36,39,7.044179158586736,-0.6609340547703619,8202.55875464895
39,39,3.617488183957619,-0.5547004701803182,9570.185617099172
42,39,6.693808822899326,0.1568819831462959,10486.803721691027
45,39,6.663719445351321,-0.3245988651312839,13233.618706349931
48,39,4.710355262050595,-0.8341872243622459,15208.74378612387
51,39,5.912918104096593,-0.2401853491584853,17134.009519442203
54,39,3.119320839633506,0.592834713784328,18602.509477779484
57,39,4.314706596937593,-0.9427796634365788,20253.493888039655
60,39,6.708239250387614,-0.6680180811761343,23775.703380756164
0,42,4.086100676891579,0.1923253682190944,0.0
3,42,6.491248792099425,0.4368071395970099,485.4974585745597
6,42,4.736712008757952,0.9450572833914972,1169.2124212720294
9,42,7.62775432352354,0.5083989362486736,2821.8643024386656
12,42,3.3424635915471885,-0.2794974943401846,3883.1033763733317
15,42,3.883215589039061,0.5914678987388831,3227.8179039433803
18,42,7.0188310328742896,0.173675274333493,4585.722335566964
21,42,3.1739447885526086,0.6292645096770393,5561.483911295867
24,42,3.873275479495088,0.0589222138976892,5420.906410722004
27,42,4.824170101524194,0.3310086519912942,6073.471646748162
30,42,4.718636292239028,0.6964850228351411,6805.259915224359
33,42,4.477991007551708,-0.6597693637894415,7162.651414903535
36,42,4.42602979718734,0.1741933997515328,7612.383306151749
39,42,6.854286333936209,0.6671083361987111,9020.891571653332
42,42,5.354339796379142,0.2771330510705434,10657.1314624036
45,42,6.296297931578577,-0.3967966694985987,12233.439229643127
48,42,6.003915645545459,0.1008149432984615,14092.907921832308
51,42,4.486898327211536,-0.9050922800804996,15312.90623934192
54,42,6.937974198094153,0.1169326271705879,16743.237718620556
57,42,6.611406193670304,0.2725424030883021,18596.918473268506
60,42,7.788492335519296,-0.1460309325797062,21694.1663723224
